Bwd Packet Length Max,Min Packet Length,Bwd Packet Length Min,Flow Duration,Flow IAT Mean,URG Flag Count,min_seg_size_forward,Init_Win_bytes_backward,Fwd Packet Length Mean,Fwd Packet Length Max,Down/Up Ratio,Total Length of Fwd Packets,Fwd Packets/s,Bwd Packets/s,Bwd Header Length,Fwd IAT Min,Fwd Header Length,Init_Win_bytes_forward,Flow IAT Min,Labelb,original_prediction,adversarial_prediction
-0.7442120702514063,-0.7149873357085289,-0.5998106464603997,2.1091243125807573,1.252708144387474,-0.3217403353926736,0.9036570048905862,-0.2067184709904354,-0.0785888869335735,0.2005028380751732,-1.0110849651261204,-0.0369781513080132,-0.258167286784998,-0.1796576987431566,1.0847918763733027,-0.1182048947282176,0.0750022742965157,-0.4724536676451153,-0.0528852327296833,0.0,1,0.0
0.2997160898173654,-0.4515717652706569,-0.5998106464603997,-0.1667819034631946,0.4211313716607967,-0.3217403353926736,-0.9193083699788552,-0.35148364265230775,0.353794495751195,-0.6724222843863414,-1.0110849651261204,-0.0944340076477699,-0.2581659034442367,-0.1796594150562375,-0.1178915946849128,-0.1182051107356062,0.42600229186370203,-0.473711433402757,-0.0528859649919027,0.0,1,0.0
-1.6012044766660072,-0.7149873357085289,-0.5998106464603997,-0.4395355557131773,-0.29800799944414,-0.3217403353926736,0.9036570048905862,-0.234218601059079,-0.298628432130487,-0.2821626115481475,-1.0110849651261204,2.0835978078598676,7.819798529941553,-0.1796594150562375,-0.1178915946849128,-0.1182051107356062,0.38899204321545555,-0.47471582567714,-0.0528859649919027,1.0,0,1.0
-1.1157115946567417,-0.7149873357085289,-0.5998106464603997,3.0372494691219187,8.86768192827142,-0.49724510068483985,0.9036570048905862,-0.7635977048318426,-0.4735559753046397,0.4239016301875299,0.4539607404984423,0.7077891567070842,-0.2581675944738091,-0.1796589957081882,-0.0684889911895444,13.636884845341855,-0.3725256355110598,-0.4755980820392196,-0.0528632480193447,0.0,1,0.0
3.6421065405050124,-0.7149873357085289,-0.5998106464603997,2.089277812078119,1.2406326636280938,-0.3217403353926736,-0.9193083699788552,-0.2067184709904354,-0.0698227130192876,0.2100077988315432,-1.0110849651261204,-0.0346881734949969,-0.258167283858655,-0.1796576854110174,0.3154421246316177,-0.1182051107356062,0.066328170013937,-0.4724536676451153,-0.0528859649919027,0.0,1,0.0
2.91322460695057,-0.7149873357085289,-0.5998106464603997,2.525106295207469,1.427148700570456,-0.3217403353926736,0.9036570048905862,-0.2067184709904354,0.060117911393956,0.2372306289036096,-1.0110849651261204,0.0082895384507069,-0.2581673148377794,-0.1796579396715681,1.1068387970738505,-0.1182051107356062,0.0888511569513344,-0.4740608127798797,-0.0528859649919027,0.0,1,0.0
-1.4730937957552643,-0.4515717652706569,-0.5998106464603997,-0.4395345752062543,-0.2980002438601561,-0.3217403353926736,-0.9193083699788552,-0.234218601059079,-0.2821275789202648,-0.282113236168475,-1.0110849651261204,-0.0965768433190668,-0.0205804225308028,-0.1796594150562375,-0.1178915946849128,-0.1182012310948162,0.6663942299508107,0.6465386014034885,-0.0528728130604217,1.0,0,1.0
-1.3226972287530523,-0.4515717652706569,-0.5998106464603997,-0.3209330603889974,0.0146979864971247,-0.3217403353926736,-0.9193083699788552,0.3485724301988572,-0.9297994866009371,0.5815191520398839,-1.0110849651261204,-0.0944340076477699,-0.2581636161152504,-0.1796594150562375,-0.1178915946849128,-0.1182050846509779,0.2175772135498943,-0.473711433402757,-0.0528858765653542,0.0,1,0.0
2.014397078445779,-0.7149873357085289,-0.5998106464603997,1.8166570494948484,1.2458643686677615,-0.3217403353926736,0.9036570048905862,-0.2067184709904354,0.0100366320217342,0.2158418161283128,0.4539607404984423,-0.0350498742922122,-0.2581673405755362,-0.1796572989550827,1.562083220255777,-0.1182051107356062,0.0297408439975744,-0.4733002617315787,-0.0528859649919027,0.0,1,0.0
-0.61083914621403,-0.7149873357085289,-0.5998106464603997,-0.4320541987535312,-0.2388321885942658,3.108096467853595,-0.9193083699788552,-0.2055532112417641,-0.3149391984172782,-0.290636106343291,0.4539607404984423,-0.0987196789903636,-0.2581516226840334,-0.1795619743595401,-0.1024532810926102,-0.1182052283004787,-0.03535687379495446,-0.473711433402757,0.047464467837791,1.0,0,1.0
-0.6370193984671781,-0.6271821455625716,-0.5123664743232239,-0.4395338931151834,-0.2979948486768476,-0.3217403353926736,-0.3116532450223748,-0.2341020750842118,-0.3040019919182737,-0.2877951496183523,0.4539607404984423,-0.0983625397118141,-0.1872532660238568,0.2511132521942533,-0.1024532810926102,-0.1182052283004787,0.6235315020530956,-0.4200467610767094,-0.0528636639001072,1.0,0,1.0
-0.7751988222202544,-0.7149873357085289,-0.5998106464603997,1.4357951125751145,2.169677578581733,-0.3217403353926736,2.118967254803547,0.2492969147261267,0.1540840534148436,0.5827922715326079,-1.0110849651261204,-0.0987196789903636,-0.2581672155580938,-0.1796594150562375,-0.1178915946849128,-0.0009615504184138,0.29308483902596716,1.5487759048851653,0.3445681693823009,0.0,1,0.0
-0.6338616084094051,-0.7149873357085289,-0.5998106464603997,3.036770654907844,5.201405863178119,-0.3217403353926736,-0.9193083699788552,0.2626620009144943,-1.3388680692851471,0.0935779063131959,-1.0110849651261204,-0.0976482611547152,-0.2581674563779558,-0.1796594150562375,-0.1178915946849128,-0.1182051107356062,-0.4375309828031598,-0.4724536676451153,-0.0528859649919027,0.0,1,0.0
0.9442981063958422,-0.7149873357085289,-0.5998106464603997,2.491297495718378,2.019300723644029,-0.3217403353926736,0.9036570048905862,-0.2067184709904354,-0.0418512400136532,0.1349740740690722,-1.0110849651261204,-0.0452158324018295,-0.2581674178008867,-0.1796581712598997,-1.58719540313733,-0.1182048756058614,0.0297408439975744,-0.4724536676451153,-0.0528851679051462,0.0,1,0.0
-0.9480389230063819,-0.7149873357085289,-0.5998106464603997,2.0949645890490687,1.3726011631121395,-0.3217403353926736,-0.9193083699788552,-0.2067184709904354,0.0072013275964114,0.1858543567479736,0.4539607404984423,-0.0356053718394148,-0.2581673794095398,-0.1796574016631203,1.7690695119744686,-0.1182048592543973,0.0042812894544199,-0.4915996575114396,-0.0528851124738972,0.0,1,0.0
-0.841503348146649,-0.4515717652706569,-0.5998106464603997,-0.3771409382420495,-0.1746264114954711,-0.3217403353926736,-0.9193083699788552,-0.6665585606949024,0.508542628972521,-1.5485103812324867,-1.0110849651261204,-0.0933625898121215,-0.2581580466887127,-0.1796594150562375,-0.1178915946849128,-0.118204758040989,0.5611092020106715,-0.473711433402757,-0.052884769361768,0.0,1,0.0
4.406492545680636,-0.7149873357085289,-0.5998106464603997,2.0946032758917923,1.5242149353670096,-0.3217403353926736,-0.9193083699788552,-0.2067184709904354,0.0788002355468825,0.2036903637960357,0.4539607404984423,-0.0344346088514586,-0.2581674267256483,-0.179657401377826,1.1089778495352745,-0.1180880161226717,-0.0098629075139992,-0.4915996575114396,-0.0528843708183898,0.0,1,0.0
-0.7668492414492337,-0.7149873357085289,-0.5998106464603997,-0.2756039792942809,-0.038675983131955,-0.3217403353926736,0.9036570048905862,0.8901618376053242,-0.3149391984172782,-0.290636106343291,-1.0110849651261204,1.132564927576197,-0.2581647352715922,-0.1796505212065808,-0.0561383403157022,-0.0853834672170644,-0.0155205863013669,1.5487759048851653,-0.052865639279614,1.0,0,1.0
4.319854291253918,-0.7149873357085289,-0.5998106464603997,-0.3857306561598158,-0.2306732630487627,-0.3217403353926736,-0.9193083699788552,-0.2074176268396383,-0.2675446369197693,-0.2622265390939044,0.4539607404984423,-0.0940768683692205,-0.2581609671193388,-0.179600722651315,0.3187079333435082,-0.1181696383218955,-0.0607820166003082,0.0808235139664023,-0.0528718328037511,0.0,1,0.0
0.5443947208804898,-0.7149873357085289,-0.5998106464603997,2.548742706413761,1.5201912418039143,-0.3217403353926736,-0.9193083699788552,-0.2067184709904354,-0.0743206554391799,0.200849407071097,-1.0110849651261204,-0.0358631659656565,-0.2581673422318951,-0.1796579513541474,-0.601868823137474,-0.1182051107356062,0.0665157561154642,-0.4740608127798797,-0.0528859649919027,0.0,1,0.0
0.364765664437134,-0.7149873357085289,-0.5998106464603997,2.48525511104643,1.3174080505820716,-0.3217403353926736,-0.9193083699788552,-0.2067184709904354,-0.0960263874729222,0.2068891231092575,-1.0110849651261204,-0.0343850364686431,-0.2581672942259003,-0.1796578361536228,1.671364156090477,-0.1182051107356062,0.0834524145552502,-0.4735216531773896,-0.0528859649919027,0.0,1,0.0
-0.8225806925626914,-0.7149873357085289,-0.5998106464603997,-0.1587755551232205,-0.2014540087988998,-0.3217403353926736,0.9036570048905862,-0.14866713395468933,0.6062455592771839,-0.839456150194678,0.4539607404984423,-0.079686935450176,-0.2581638150499066,-0.179620452344676,0.2588032569672716,-0.1181838206457704,-0.39196893208772443,1.5487759048851653,-0.0528851679051462,0.0,1,0.0
-0.48507991692553803,-0.7149873357085289,-0.5123664743232239,-0.4395350623229769,-0.2980040968412655,-0.3217403353926736,2.118967254803547,-0.2341020750842118,-0.3149391984172782,-0.290636106343291,0.4539607404984423,-0.0987196789903636,-0.0285735208820748,1.2150204343591853,-0.1024532810926102,-0.1182052283004787,0.5307412085479978,1.5487759048851653,-0.0528793469518286,1.0,0,1.0
2.8965957013486894,-0.7149873357085289,-0.5998106464603997,2.116524946498961,1.3868126183039924,-0.3217403353926736,-0.9193083699788552,-0.2067184709904354,-0.0042836907280342,0.1679548464578889,0.4539607404984423,-0.0378555357138849,-0.258167381806083,-0.1796574186473352,0.708379085108318,-0.1182047630871636,0.0042812894544199,-0.4915996575114396,-0.052884786468234,0.0,1,0.0
2.0937232106259134,-0.7149873357085289,-0.5998106464603997,2.092466543320212,1.0371620191123287,-0.3217403353926736,0.9036570048905862,-0.2067184709904354,0.0860917065279902,0.1781217532715877,-1.0110849651261204,0.0191362829309622,-0.2581672369405212,-0.1796573996785086,0.7184007457627559,-0.1182051107356062,0.0976329894459864,-0.4724536676451153,-0.0528859649919027,0.0,1,0.0
-0.9420882102268862,-0.4515717652706569,-0.5998106464603997,-0.3208667935460761,0.0148727050040118,-0.3217403353926736,-0.9193083699788552,-0.5294079512993152,0.25374991565983046,0.1216042643941529,-1.0110849651261204,-0.0944340076477699,-0.2581636183798239,-0.1796594150562375,-0.1178915946849128,-0.1182051107356062,-0.7465098017752584,-0.473711433402757,-0.0528859649919027,0.0,1,0.0
0.6143898693899639,-0.7149873357085289,-0.5998106464603997,2.48913810148315,1.483925187793961,-0.3217403353926736,-0.9193083699788552,-0.2067184709904354,-0.0676129975667043,0.2117915680037434,-1.0110849651261204,-0.0341109319972839,-0.2581673356928965,-0.1796579215630606,1.7321044734050106,-0.1182051107356062,0.0635320994204211,-0.4740608127798797,-0.0528859649919027,0.0,1,0.0
0.5673450146966221,-0.7149873357085289,-0.5998106464603997,-0.4343720766074145,-0.2929029637404066,-0.3217403353926736,0.9036570048905862,-0.2067184709904354,0.3389398605323084,0.2189022598757764,1.919006446123005,-0.0346651430985211,-0.258097224478565,-0.1788036450168794,1.8300458479891522,-0.1180449691438202,-0.0381513014508375,1.5487759048851653,-0.0528664291364609,0.0,1,0.0
0.8443835926655772,-0.7149873357085289,-0.5998106464603997,2.504352662172779,1.818853416508085,-0.3217403353926736,0.9036570048905862,-0.2067184709904354,0.0131769965528557,0.2207361041456677,0.4539607404984423,-0.0344346088514586,-0.2581674189174741,-0.1796579292834092,0.3349537324366987,-0.1182051107356062,0.0297408439975744,-0.4724536676451153,-0.0528859649919027,0.0,1,0.0
-0.7943191499524884,-0.7149873357085289,-0.5998106464603997,1.4366027376653665,2.169677578581733,-0.3217403353926736,2.118967254803547,-0.15890576665161016,0.49260112512629123,-1.2053226285053156,-1.0110849651261204,-0.0987196789903636,-0.258167215750921,-0.1796594150562375,-0.1178915946849128,-0.0008149648931631,0.5920980111176563,1.5487759048851653,0.3450650923936174,0.0,1,0.0
0.4957150643744175,-0.7149873357085289,-0.5998106464603997,-0.4225567054784918,-0.2845921219141166,-0.3217403353926736,0.9036570048905862,-0.2067184709904354,0.8598776613083944,0.2176278189040517,0.4539607404984423,0.0933445508120433,-0.2581322238083516,-0.1794012711150472,1.6070263349959684,-0.1182038500705315,0.0072569913580692,1.5487759048851653,-0.0528842596050914,0.0,1,0.0
-0.8139604068302451,-0.6271821455625716,-0.5123664743232239,-0.4395350871596863,-0.2980042932939177,-0.3217403353926736,-0.3116532450223748,-0.2341020750842118,-0.3040019919182737,-0.2877951496183523,0.4539607404984423,-0.0983625397118141,-0.0171601238617738,1.2843516231062937,-0.1024532810926102,-0.1182052283004787,0.6115822740552217,-0.4200467610767094,-0.0528796800965442,1.0,0,1.0
1.007014422506586,-0.7149873357085289,-0.5998106464603997,2.482088691892503,1.4796360180894683,-0.3217403353926736,-0.9193083699788552,-0.2067184709904354,-0.0788247760143406,0.2103213246707818,-1.0110849651261204,-0.0342560392121838,-0.2581673191237721,-0.1796580133379127,-0.3174947413409499,-0.1182051826092473,0.074211695112918,-0.4740608127798797,-0.0528862086426048,0.0,1,0.0
2.004943565684002,-0.7149873357085289,-0.5998106464603997,2.547664644860281,1.5195353019079694,-0.3217403353926736,-0.9193083699788552,-0.2067184709904354,-0.0768737284262697,0.1955440890284379,-1.0110849651261204,-0.036530102368312,-0.2581673421156766,-0.1796579508246658,0.9360142837665373,-0.1182051107356062,0.0665157561154642,-0.4738464379128854,-0.0528859649919027,0.0,1,0.0
6.176874618276116,-0.7149873357085289,-0.5998106464603997,-0.3970031264347779,-0.2559554898562889,-0.3217403353926736,-0.9193083699788552,-0.2074176268396383,-0.2675446369197693,-0.2622265390939044,1.919006446123005,-0.0940768683692205,-0.2581591778614108,-0.1795563221860716,1.390816037049379,-0.1181965826561825,-0.0607820166003082,0.0808235139664023,-0.0528841705378943,0.0,1,0.0
-1.0758544301591526,-0.7149873357085289,-0.5998106464603997,-0.4395354962885153,-0.2980075294087471,-0.3217403353926736,0.9036570048905862,-0.234218601059079,-0.3149391984172782,-0.290636106343291,-1.0110849651261204,-1.8881356159701217,2.434487734443504,-0.1796594150562375,-0.1178915946849128,-0.1182048756058614,0.2018257735330452,-0.4721169663243307,-0.0528851679051462,1.0,0,1.0
-1.1615598852248628,-0.4515717652706569,-0.5123664743232239,-0.4376004213074361,-0.2827015318900719,-0.3217403353926736,-0.9193083699788552,-0.2271105165921838,-0.2821275789202648,-0.282113236168475,0.4539607404984423,-0.0976482611547152,-0.2581056493343261,-0.1792827071983063,-0.1024532810926102,-0.1182052283004787,0.11195560045801888,-0.4915996575114396,-0.0269292333124472,1.0,0,1.0
2.134720961791842,-0.7149873357085289,-0.5998106464603997,2.114190491588844,1.2557906296031394,-0.3217403353926736,0.9036570048905862,-0.2067184709904354,-0.0593349493438487,0.2405127645455616,-1.0110849651261204,-0.0319484667130251,-0.2581672875615141,-0.1796577022808866,2.397367491785129,-0.1182051107356062,0.0805294678485043,-0.4724536676451153,-0.0528859649919027,0.0,1,0.0
0.8865249777030715,-0.7149873357085289,-0.5998106464603997,2.4663255433279168,1.4700450277741488,-0.3217403353926736,-0.9193083699788552,-0.2067184709904354,-0.0565476948782977,0.2292589743204836,-1.0110849651261204,-0.0312203553445133,-0.2581673331197553,-0.1796579098400487,-0.21291759430127666,-0.1182051107356062,0.0580292379344127,-0.4740608127798797,-0.0528859649919027,0.0,1,0.0
5.706125546894799,-0.7149873357085289,-0.5998106464603997,2.1413353946239004,1.272306778380306,-0.3217403353926736,0.9036570048905862,-0.2067184709904354,-0.1317409895589534,0.1852241450839344,-1.0110849651261204,-0.038898849833327,-0.2581671985186968,-0.1796582852182437,1.4302329761819808,-0.1182048756058614,0.1259213833828247,-0.4740608127798797,-0.0528851679051462,0.0,1,0.0
5.806643438724754,-0.7149873357085289,-0.5998106464603997,2.1901543443107445,2.011502715759806,-0.3217403353926736,0.9036570048905862,-0.2067184709904354,-0.0477719946597509,0.1815047393353565,-1.0110849651261204,-0.0393664197452582,-0.2581673499905659,-0.1796585410987891,0.651446675509367,-0.1182049137629102,0.0486990280377731,-0.4727144764823772,-0.0528852972570421,0.0,1,0.0
-0.6062459570682988,-0.7149873357085289,-0.5998106464603997,-0.2742576244396486,0.1377619701265098,-0.3217403353926736,0.9036570048905862,3.413334114488792,-0.3149391984172782,-0.290636106343291,-1.0110849651261204,0.7088026653345268,-0.2581654852206274,-0.1796550043560845,-0.0870149675003075,-0.1180034869793986,-0.0381513014508375,1.5487759048851653,-0.0528469077408381,1.0,0,1.0
1.012987191429089,-0.7149873357085289,-0.5998106464603997,2.0411149898041927,1.2113282917840242,-0.3217403353926736,-0.9193083699788552,-0.2067184709904354,-0.0623290795215015,0.2172451837182402,-1.0110849651261204,-0.0327306199925686,-0.2581672764863714,-0.1796576518235628,-0.6629625798121082,-0.1182051107356062,0.0580292379344127,-0.4740608127798797,-0.0528859649919027,0.0,1,0.0
2.920820769659149,-0.7149873357085289,-0.5998106464603997,2.0625800047747886,1.302197993796501,-0.3217403353926736,0.9036570048905862,-0.2067184709904354,-0.0392024664401413,0.1639169696468944,0.4539607404984423,-0.041577394422448,-0.2581673575945604,-0.1796573754284723,0.16765017781735442,-0.1182051107356062,0.0383889646289692,-0.4740608127798797,-0.0528859649919027,0.0,1,0.0
-1.1856365455264415,-0.7149873357085289,-0.5998106464603997,-0.4395282871677241,-0.2979793706925696,-0.17885077857036596,0.9036570048905862,-0.46545806821001134,-1.311712876253258,0.2779520927437642,-1.0110849651261204,1.1006611869803724,-0.2252798010806184,-0.0797700222016343,-0.1024532810926102,-0.1181763507699576,-0.375858643871687,-0.4755980820392196,-0.052857304569348,0.0,1,0.0
3.6447149442125335,-0.7149873357085289,-0.5998106464603997,-0.4123319887767226,-0.2672690651070449,-0.3217403353926736,-0.9193083699788552,-0.2074176268396383,-0.2675446369197693,-0.2622265390939044,0.4539607404984423,-0.0940768683692205,-0.2581544257863529,-0.1795253931783083,2.8856280604482794,-0.1181951111801789,-0.0607820166003082,0.0808235139664023,-0.0528848536864267,0.0,1,0.0
-1.01038501051942,-0.7149873357085289,-0.5998106464603997,0.1849429748326398,0.0819518897760982,-0.3217403353926736,2.118967254803547,0.21218540235607705,-0.015582783116083021,-0.029339049349390856,1.919006446123005,-0.0987196789903636,-0.2581668948174926,-0.1796477414524304,0.1352967482288504,-0.1182048756058614,0.5181595484135717,-0.4913201540097415,-0.0528851679051462,0.0,1,0.0
-0.6248531952737396,-0.7149873357085289,-0.5998106464603997,-0.1791067245407351,-0.2084459596019778,-0.3217403353926736,0.9036570048905862,-0.36500087829485656,-1.0033074441166328,0.10831025552148416,0.4539607404984423,-0.0802984953355477,-0.2581635162094337,-0.1796174268117161,0.2588032569672716,-0.1182048756058614,0.3296259755898584,1.5487759048851653,-0.0528851679051462,0.0,1,0.0
-0.5785416610700693,-0.7149873357085289,-0.5998106464603997,-0.4395352790814233,-0.298005811350665,-0.3217403353926736,0.9036570048905862,-0.234218601059079,-0.3149391984172782,-0.290636106343291,-1.0110849651261204,-2.3891193455659794,0.5395007506660556,-0.1796594150562375,-0.1178915946849128,-0.1182040161672648,0.6538090103132955,-0.4740608127798797,-0.0528822544195568,1.0,0,1.0
-0.7517995920766605,-0.6271821455625716,-0.5123664743232239,-0.4395311322713304,-0.2979730110376986,-0.3217403353926736,-0.3116532450223748,-0.2341020750842118,-0.3040019919182737,-0.2877951496183523,0.4539607404984423,-0.0983625397118141,-0.2312162213172591,-0.0159416785950717,-0.1024532810926102,-0.1182052283004787,0.8085198511779164,-0.4200467610767094,-0.0528266315973959,1.0,0,1.0
0.879526487705514,-0.7149873357085289,-0.5998106464603997,2.4903843888321178,1.484683483647366,-0.3217403353926736,0.9036570048905862,-0.2067184709904354,-0.1116167814642957,0.1728942246665733,-1.0110849651261204,-0.0404488554507212,-0.2581673029523141,-0.1796581218239402,1.5679355170624465,-0.1182051107356062,0.0932135015589914,-0.4740608127798797,-0.0528859649919027,0.0,1,0.0
-0.8620258899209705,-0.7149873357085289,-0.5998106464603997,-0.4395067347521067,-0.2979511839160159,-0.3217403353926736,0.9036570048905862,0.18340293827484244,-0.4048722843282652,-1.023438106922717,-1.0110849651261204,-0.0987196789903636,-0.2373696043071305,-0.1796594150562375,-0.1178915946849128,-0.1181800694177799,0.3794542451521652,-0.4724536676451153,-0.0528010752523439,0.0,1,0.0
5.157288393261653,-0.7149873357085289,-0.5998106464603997,2.1114996040395124,1.373506409561008,-0.3217403353926736,-0.9193083699788552,-0.2067184709904354,-0.0667603182048337,0.2202673893026586,-1.0110849651261204,-0.0334221135891138,-0.2581672801316204,-0.1796579862331174,1.1489985477005664,-0.1182050110195427,0.0732098888803672,-0.4724536676451153,-0.0528856269557527,0.0,1,0.0
0.32762119042975857,-0.4515717652706569,-0.5998106464603997,-0.3192552664803134,-0.0601608278598118,-0.3217403353926736,-0.9193083699788552,0.25215105624223033,0.47825841697971866,-0.7668510791342253,-1.0110849651261204,-0.0933625898121215,-0.2581626748372712,-0.1796594150562375,-0.1178915946849128,-0.1181782867306048,0.4607276794092131,-0.473711433402757,-0.0527950319661616,0.0,1,0.0
-0.4961127678749488,-0.6271821455625716,-0.5123664743232239,-0.4395335055623383,-0.2980027507155861,-0.3217403353926736,-0.3116532450223748,-0.2341020750842118,-0.3040019919182737,-0.2877951496183523,0.4539607404984423,-0.0980054004332646,-0.1427681464639682,0.5213400930864479,-0.0870149675003075,-0.1181994676217299,0.16204825864656275,-0.4200467610767094,-0.0528779941243385,1.0,0,1.0
-0.6421442694824768,-0.7149873357085289,-0.5998106464603997,-0.4395289883840719,-0.2979560533831477,-0.3217403353926736,0.9036570048905862,-0.234218601059079,-0.3149391984172782,-0.290636106343291,-1.0110849651261204,-1.2789771378795987,-0.2217853926552559,-0.1796594150562375,-0.1178915946849128,-0.1181791253220609,0.6372291162195586,-0.4740608127798797,-0.0527978747802179,1.0,0,1.0
-0.7425614924887869,-0.7149873357085289,-0.5998106464603997,2.4981200550604283,1.4893902020567809,-0.3217403353926736,-0.9193083699788552,-0.2067184709904354,0.0159112981776068,0.1994289287086277,0.4539607404984423,-0.0338988999336344,-0.2581674183985455,-0.1796574298227772,1.34635445269099,-0.1180883688172889,0.0042812894544199,-0.4915996575114396,-0.0528684290832614,0.0,1,0.0
-0.5373418734555284,-0.7149873357085289,-0.5123664743232239,-0.4094968347564872,-0.2504883142830619,-0.3217403353926736,0.2960018799341056,-0.6134328552118519,-0.14952909717209278,0.546056884303173,0.4539607404984423,-0.0987196789903636,-0.2581556782284552,-0.1795866099448337,-0.0715766539080049,-0.0593451992725319,0.34222727439434336,0.0808235139664023,-0.0526803166087462,0.0,1,0.0
-0.6131320327511152,-0.7149873357085289,-0.5998106464603997,-0.4391777003986055,-0.2970646384104679,-0.3217403353926736,-0.9193083699788552,-0.234218601059079,-0.2725575232336359,-0.319956703138408,-1.0110849651261204,-0.0931840201728468,-0.2568263656755163,-0.1796594150562375,-0.1178915946849128,-0.1182048756058614,-0.0551243378129405,3.955161302755517,-0.0528851679051462,1.0,0,1.0
-0.5312862489682939,-0.7149873357085289,-0.5998106464603997,-0.4394572287834389,-0.2978532887128587,-0.3217403353926736,0.9036570048905862,-0.3377741625891735,-1.255516610434509,0.5852087590734514,-1.0110849651261204,-0.0987196789903636,-0.2505095614364642,-0.1796594150562375,-0.1178915946849128,-0.1181802537399299,0.6804080401724102,-0.4740608127798797,-0.052801700102019,0.0,1,0.0
